v1_pt_NI,v1_pt_CR,v1_b1_NN,v1_b1_NC,v1_b1_CC,v1_b1_NU,v1_b1_CU,v1_b2_NN,v1_b2_NC,v1_b2_CC,v1_b2_NU,v1_b2_CU,v2_pt_NI,v2_pt_CR,v2_b1B_NN,v2_b1B_NC,v2_b1B_CC,v2_b1S_NN,v2_b1S_NC,v2_b1S_CC,v2_b2B_NN,v2_b2B_NC,v2_b2B_CC,v2_b2S_NN,v2_b2S_NC,v2_b2S_CC,v2_b1_NU,v2_b1_CU,v2_b2_NU,v2_b2_CU,dE_eV,E_A_eV,kind,variant,where,mover,occA_sig
0,0,-3,-1,0,0,0,0,0,0,0,0,0,0,-7,-1,0,4,0,0,-4,-1,0,4,1,0,0,0,0,0,1.03103219,-6837.385629,hop,v4_clusters,surface,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:766
0,0,-4,0,0,0,0,1,-1,0,0,0,0,0,-8,0,0,4,0,0,-3,-2,0,4,1,0,0,0,0,0,1.05649869,-6837.385629,hop,v4_clusters,surface,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:766
0,0,1,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,1,0,0,0,0,0,-0.02549348,-6837.385629,hop,v4_clusters,surface,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:766
0,0,-2,-2,0,0,0,-1,1,0,0,0,0,0,-7,-1,0,5,-1,0,-5,0,0,4,1,0,0,0,0,0,1.00602176,-6837.385629,hop,v4_clusters,surface,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:766
0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.06669923,-6836.681455,hop,v4_clusters,nearCr_b,C,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:656
0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0.01210874,-6836.681455,hop,v4_clusters,nearCr_b,C,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:656
0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0.00022874,-6836.681455,hop,v4_clusters,nearCr_b,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:656
0,0,-1,1,0,0,0,1,-1,0,0,0,0,0,-1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-0.01126602,-6836.681455,hop,v4_clusters,nearCr_b,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:656
0,0,2,-2,0,0,0,-1,0,0,0,0,0,0,2,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.01249224,-6836.681455,hop,v4_clusters,nearCr_b,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:656
0,0,-2,2,0,0,0,3,-4,0,0,0,0,0,-2,2,0,0,0,0,3,-4,0,0,0,0,0,0,0,0,0.06903924,-6836.681455,hop,v4_clusters,nearCr_b,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:656
0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,-4,0,0,4,0,0,0,1,0,-1,0,0,0,0,0,-0.30150803,-6836.337214,hop,v4_clusters,nearCr_s,C,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:157
0,0,0,0,0,0,0,-2,1,0,0,0,0,0,-4,0,0,4,0,0,-1,1,0,-1,0,0,0,0,0,0,-0.33870805,-6836.337214,hop,v4_clusters,nearCr_s,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:157
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.04996881,-6836.337214,hop,v4_clusters,nearCr_s,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00491164,-6836.337214,hop,v4_clusters,nearCr_s,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:157
0,0,3,1,0,0,0,-1,1,0,0,0,0,0,7,1,0,-4,0,0,4,1,0,-5,0,0,0,0,0,0,-1.05788594,-6836.337214,hop,v4_clusters,nearCr_s,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:157
0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,-3,-1,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,-0.31352154,-6836.337214,hop,v4_clusters,nearCr_s,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000025,-6912.176721,hop,v5_pureNi,bulk,N,cr:;vac:1231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,-6912.176721,hop,v5_pureNi,bulk,N,cr:;vac:1231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000000,-6912.176721,hop,v5_pureNi,bulk,N,cr:;vac:1231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000000,-6912.176721,hop,v5_pureNi,bulk,N,cr:;vac:1231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000025,-6912.176721,hop,v5_pureNi,bulk,N,cr:;vac:1231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000025,-6912.176721,hop,v5_pureNi,bulk,N,cr:;vac:1231
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,-0.32975448,-6911.845966,hop,v5_pureNi,subsurf,N,cr:;vac:125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,4,0,0,1,0,0,-1,0,0,0,0,0,0,-0.32975448,-6911.845966,hop,v5_pureNi,subsurf,N,cr:;vac:125
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.00000000,-6911.845966,hop,v5_pureNi,subsurf,N,cr:;vac:125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000000,-6911.845966,hop,v5_pureNi,subsurf,N,cr:;vac:125
0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,-4,0,0,5,0,0,-5,0,0,0,0,0,0,-1.04416017,-6911.845966,hop,v5_pureNi,subsurf,N,cr:;vac:125
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,-0.32975448,-6911.845966,hop,v5_pureNi,subsurf,N,cr:;vac:125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,-0.00176767,-6912.175720,hop,v5_pureNi,sub2,N,cr:;vac:922
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,0,0,0,0,0,0,-0.00176767,-6912.175720,hop,v5_pureNi,sub2,N,cr:;vac:922
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.00000000,-6912.175720,hop,v5_pureNi,sub2,N,cr:;vac:922
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.00000000,-6912.175720,hop,v5_pureNi,sub2,N,cr:;vac:922
0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,-4,0,0,0,0,0,1,0,0,0,0,0,0,0.32975448,-6912.175720,hop,v5_pureNi,sub2,N,cr:;vac:922
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,0,0,0,0,0,0,-0.00176767,-6912.175720,hop,v5_pureNi,sub2,N,cr:;vac:922
0,0,-4,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,4,0,0,-5,0,0,5,0,0,0,0,0,0,1.04416017,-6912.890126,hop,v5_pureNi,surface,N,cr:;vac:383
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,-6912.890126,hop,v5_pureNi,surface,N,cr:;vac:383
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,-6912.890126,hop,v5_pureNi,surface,N,cr:;vac:383
0,0,-4,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,4,0,0,-5,0,0,5,0,0,0,0,0,0,1.04416017,-6912.890126,hop,v5_pureNi,surface,N,cr:;vac:383
0,0,-4,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,4,0,0,-5,0,0,5,0,0,0,0,0,0,1.04416017,-6912.890126,hop,v5_pureNi,surface,N,cr:;vac:383
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000,-6912.890126,hop,v5_pureNi,surface,N,cr:;vac:383
